"followup1","how_natural","other1","language","length","max_workers","mop","rating_list","text","number_of_reasons"
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"9",3,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",1
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","es",15,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4","A petition seeking judicial protection must be accompanied by a report from an independent auditor.",0
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"7",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"5",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"10",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"5",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"10",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"7",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"9",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"9",2,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"5,9",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",2
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"8",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"",4,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",0
"10",3,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"6",2,"","ja",15,16,"MOP4","3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 3, 4, 1","About 1800 BC and later , the settlement of the area by the Germanic tribes began .",1
"7",3,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"5,6",2,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",2
"5,6,7,9",1,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",4
"5,11",1,"doesn't really make sense in the wording","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",2
"5",1,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"5",3,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"5",1,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"5",2,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"6",1,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"5",1,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"5,6",3,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",2
"9",2,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",1
"",4,"","zh",20,16,"MOP4","3, 3, 4, 3, 4, 3, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2","ACS to do a special  fat heavy flywheel in 14T and 16T BMX with 16  teeth only 3/16 compatible chain.",0
"5,9,10",1,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",3
"",4,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",0
"8,9",2,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",2
"5",3,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",1
"9,10",2,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",2
"",4,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",0
"",4,"","es",17,14,"MOP4","1, 1, 2, 1, 3, 3, 3, 4, 4, 1, 3, 4, 4, 2","Adults are on wing from June to July in North America and May to July in Europe .",0
"6",3,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"5",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"5,9,10",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",3
"5",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"5,9,10",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",3
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"5,6",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",2
"5",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"8,9,10",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",3
"5",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"5",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"",4,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",0
"6,10",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",2
"5",1,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"5",2,"","ja",20,14,"MOP4","4, 1, 2, 3, 2, 2, 4, 1, 4, 1, 1, 3, 1, 2","After the investigation , he put the responsibility of the meat problem only subcontractors acquitted the vendor and his Ninian Edwards .",1
"5",2,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"6",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"6",1,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"6",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"6",2,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"5,6",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",2
"10",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"11",3,"It does not sound like a complete sentence","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"5",2,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"5,6",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",2
"5",3,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"",4,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",0
"5",2,"","no",10,16,"MOP4","4, 4, 4, 4, 4, 1, 1, 2, 4, 2, 4, 3, 3, 2, 3, 2","All located within the Okataina caldera , along the western edge .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"9",3,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"5",3,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"11",3,"genus","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"9",3,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"5",2,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"9",2,"","en",12,19,"MOP4","3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"",4,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
"9",2,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",1
"",4,"","es",12,14,"MOP4","4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",0
