"MOP","language","text","length","rating_list","mean_rating","worker_1","worker_2","worker_3","worker_4","worker_5","worker_6","worker_7","worker_8","worker_9","worker_10","worker_11","worker_12","worker_13","worker_14","worker_15","worker_16","worker_17","worker_18","worker_19","worker_20","max_workers","std_dev","std_dev_4","std_dev_8","std_dev_12","std_dev_dropoff"
"MOP4","en","The 5th Trampoline World Championships were held in Amersfoort , Netherlands on November 30 , 1968 .",14,"4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.94117647059,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,,,,17,0.242535625036333,0,0.353553390593274,0.288675134594813,0.0156632647108281
"MOP4","en","We hear them today – right here , right now – among the brave people of Malaysia .",14,"4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.88235294118,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,,,,17,0.332105582077536,0,0.462910049886276,0.389249472080761,0.0197601931969627
"MOP4","en","This section covers the time between the wars , including Sam's interactions with Massengale , Ben Krisler , and the birth of Donny Damon .",21,"4, 4, 4, 2, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4",3.61111111111,4,4,4,2,4,4,4,1,3,3,4,4,4,4,4,4,4,4,,,18,0.849836585598797,1,1.18773493916542,0.996204919895622,0.0422583271393782
"MOP4","en","In the Aztec codices Mictlantecuhtli is often depicted with his skeletal jaw open to receive the stars that descend into him during the daytime .",24,"4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 3, 3, 4, 1, 4, 3, 3",3.44444444444,4,4,3,4,4,3,4,4,4,3,4,3,3,4,1,4,3,3,,,18,0.783823376129674,0.5,0.462910049886276,0.492365963917331,0.0326732047980521
"MOP4","en","Plans to turn the shell into apartments received planning consent on 15 March 2006 .",14,"3, 4, 3, 4, 2, 4, 2, 3, 2, 4, 4, 4, 4, 3",3.28571428571,3,4,3,4,2,4,2,3,2,4,4,4,4,3,,,,,,,14,0.825420305855557,0.577350269189626,0.83452296039628,0.866025403784439,0.0406050979288816
"MOP4","en","The 2007 edition of  Le Combat des livres  aired from February 26 to March 2 , and was moderated by Christiane Charette .",21,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3",3.875,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,,,,,16,0.341565025531987,0,0,0.288675134594813,0.0743037836195622
"MOP4","en","The station can also be seen on Charter channel 6 and in high definition on digital channel 785 .",18,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4",3.94444444444,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,,,18,0.235702260395516,0,0,0,0.0142977396044842
"MOP4","en","The last champion was Cecilia Biagioli of Argentina .",8,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,13,0,0,0,0,0
"MOP4","en","Near Española , New Mexico the car in which she was riding was hit by another vehicle , whose driver had been drinking .",21,"3, 3, 4, 4, 2, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3",3.29411764706,3,3,4,4,2,3,3,4,3,4,4,3,3,4,3,3,3,,,,17,0.587867532097255,0.577350269189626,0.707106781186548,0.65133894727893,0.0293458677511123
"MOP4","en","She moved to New York City to study drama at the Neighborhood Playhouse and the Juilliard School .",17,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.94117647059,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,,,,17,0.242535625036333,0,0,0,0.0156632647108281
"MOP4","en","with 107 home runs and a slugging of .500 in 1874 games .",11,"1, 4, 4, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 2",2.64285714286,1,4,4,3,2,3,1,3,3,3,3,2,3,2,,,,,,,14,0.928782731664065,1.4142135623731,1.18773493916542,0.984731927834662,0.0559491961705968
"MOP4","en","Existing examples of PbR programs include the Global Partnership on Output-Based Aid and Results-Based Financing for Health .",17,"4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 2, 4, 3, 4, 3, 4, 4",3.61111111111,4,4,4,3,4,4,4,2,4,4,4,2,4,3,4,3,4,4,,,18,0.697802339187225,0.5,0.744023809142845,0.792961461098759,0.0296360889059479
"MOP4","en","Each group was asked to rank both the best and the worst politicians .",13,"4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.82352941176,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,,,,17,0.727606875108999,0,1.06066017177982,0.866025403784439,0.0469897941324845
"MOP4","en","If he does not exercise those rights within one year , Cloud Ten Pictures will again have the rights to make  Left Behind  movies .",23,"4, 4, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4",3.76470588235,4,4,4,2,4,4,3,4,4,3,4,4,4,4,4,4,4,,,,17,0.562295714538387,1,0.744023809142845,0.65133894727893,0.0313211251662766
"MOP4","en","As of November 2013 , Murkudis is now longer with Closed due to creative differences .",14,"4, 4, 1, 3, 2, 1, 4, 2, 1, 2, 4, 2, 4, 2",2.57142857143,4,4,1,3,2,1,4,2,1,2,4,2,4,2,,,,,,,14,1.22249969100425,1.4142135623731,1.30247018062932,1.24316312101612,0.0206634300118689
"MOP4","en","The scholar Meyer suggests that the tale of Pandu may be inspired by the much older narrative of Kalmashapada .",19,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.94444444444,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,,,18,0.235702260395516,0,0,0,0.0142977396044842
"MOP4","en","In 2004 , the Terriers moved to the newly built Russell C. King Field on campus .",15,"4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3",3.8,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,,,,,,15,0.414039335605413,0,0.353553390593274,0.389249472080761,0.0385055275060071
"MOP4","en","29.0 % were of English , 14.6 % German , 9.5 % American and 6.1 % Irish ancestry according to Census 2000 .",16,"3, 3, 3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 2, 4, 3, 2",3.3125,3,3,3,4,3,4,3,4,4,4,4,3,2,4,3,2,,,,,16,0.704154339142587,0.5,0.517549169506766,0.522232967867094,0.0579481664837229
"MOP4","en","Throughout his career , he produced hundreds of humorous , puzzling and provocative tableaux that challenge and mock preconceptions and taboos .",19,"4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 3",3.66666666667,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,,,,,,15,0.487950036474267,0.5,0.462910049886276,0.492365963917331,0.00756557505900518
"MOP4","en"," Trouble  had made its second appearance on the New Zealand Singles Chart , debuting at number ten , making it his second top ten single consecutively .",24,"4, 4, 3, 2, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 2, 4",3.3125,4,4,3,2,1,3,3,3,4,4,4,4,4,4,2,4,,,,,16,0.946484724300046,0.957427107756338,0.991031208965115,0.965307299163423,0.0177019926359805
"MOP4","en","He departed in peace and was buried at Saint Mercurius Church in Coptic Cairo beside Simon the Tanner .",18,"4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4",3.75,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,,,,,16,0.447213595499958,0.577350269189626,0.517549169506766,0.492365963917331,0.0215936354385375
"MOP4","en","The aim of a skilful officer was to concentrate a superior force on a part of his opponent’s formation .",19,"4, 4, 3, 4, 4, 3, 1, 1, 4, 3, 3, 3, 3, 4, 4",3.2,4,4,3,4,4,3,1,1,4,3,3,3,3,4,4,,,,,,15,1.01418510567422,0.5,1.30930734141595,1.08362466945083,0.0235639376513217
"MOP4","en","On 29 January , Olga had restrengthened into a category 1 tropical cyclone .",12,"4, 4, 2, 2, 4, 2, 4, 3, 4, 4, 2, 4, 4, 4, 3, 4, 2, 4, 3",3.31578947368,4,4,2,2,4,2,4,3,4,4,2,4,4,4,3,4,2,4,3,,19,0.88522637273985,1.15470053837925,0.991031208965115,0.965307299163423,0.0343323449580019
"MOP4","en","The William-Oliver Building was built on the site of the first Healey Building in 1930 , and is named after Healey's two grandsons .",22,"4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.93333333333,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,,,,,15,0.258198889747161,0,0.353553390593274,0.288675134594813,0.0191512083654535
"MOP4","en","Its lofty elevation ( only lower than the highest point in the Alleghenies , Spruce Knob ) , gives Bald Knob a unique hemiboreal ecosystem .",21,"2, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4",3.66666666667,2,3,4,4,3,4,4,4,3,4,4,4,4,4,4,,,,,,15,0.617213399848368,0.957427107756338,0.755928946018454,0.668557923421521,0.0332302357396232
"MOP4","en","Karl's oral history was recorded by the Bancroft Library at UC Berkeley , and his archives are housed at the UC Berkeley College of Environmental Design .",25,"4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3",3.83333333333,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,,,18,0.383482494423685,0,0.353553390593274,0.389249472080761,0.0419174688916986
"MOP4","en","She served as chair of the Tufts Psychology Department from 1993 to 1996 .",13,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,14,0,0,0,0,0
"MOP4","en","July 2004 - Company Creation : GoAdv S.r.l . in Rome",8,"1, 2, 3, 1, 2, 3, 1, 1, 1, 2, 3, 1, 3",1.84615384615,1,2,3,1,2,3,1,1,1,2,3,1,3,,,,,,,,13,0.898717034272917,0.957427107756338,0.886405260427918,0.866025403784439,0.0248541367676142
"MOP4","en","Along with his 43 wins , which helped Moncton to an Atlantic Division title , and .930",14,"1, 2, 2, 3, 1, 2, 2, 3, 1, 1, 1, 3, 4, 1, 2, 1",1.875,1,2,2,3,1,2,2,3,1,1,1,3,4,1,2,1,,,,,16,0.957427107756338,0.816496580927726,0.755928946018454,0.834847109936722,0.0398218553945365
"MOP4","en","Very similar to Papilio pharnaces but in the male the spots on the upper surface of the hindwing yellowish white .",20,"3, 3, 2, 3, 2, 1, 2, 2, 1, 3, 3, 2, 1, 2, 1, 3, 3, 1, 1, 2",2.05,3,3,2,3,2,1,2,2,1,3,3,2,1,2,1,3,3,1,1,2,20,0.825577947481897,0.5,0.707106781186548,0.753778361444409,0.0067744163138338
"MOP4","en","Like all Ivy League bands except Cornell's , it is a scatter band .",12,"3, 3, 4, 4, 4, 3, 4, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 4, 2",3.5,3,3,4,4,4,3,4,3,4,2,4,4,3,4,4,3,4,4,4,2,20,0.688247201611685,0.577350269189626,0.534522483824849,0.674199862463242,0.072548438156486
"MOP4","en","This left Hayden eight points behind Rossi in the championship with one race left to go .",16,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,18,0,0,0,0,0
"MOP4","en","Khasan Inalbekovich Mamtov ( ; born April 28 , 1984 ) is a Russian professional footballer .",12,"2, 4, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3",3.33333333333,2,4,4,3,3,3,4,4,3,4,3,3,,,,,,,,,12,0.65133894727893,0.957427107756338,0.744023809142845,0.65133894727893,0.0478669515011714
"MOP4","en","This , and other ideas in the paper had been discussed in the EDVAC study group before Von Neumann joined the group .",21,"4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4",3.70588235294,4,4,3,4,4,4,4,3,4,4,4,3,3,3,4,4,4,,,,17,0.469668218313862,0.5,0.462910049886276,0.452267016866645,0.0182818181604045
"MOP4","en","Kraus was repatriated to Germany in February 1946 and released from imprisonment in the British zone of Allied-occupied Germany on 22 May 1946 .",23,"4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 3, 4, 4",3.78947368421,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,,19,0.535303379031311,0.5,0.353553390593274,0.621581560508061,0.0269923355070764
"MOP4","en","Bergen was elected as a Republican to the 51st and 52nd Congresses , holding office from March 4 , 1889 to March 3 , 1893 .",22,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,18,0,0,0,0,0
"MOP4","en","When Archer asked his publishers for some money to record the new songs that he had written , they terminated his contract instead .",22,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4",3.95,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,20,0.223606797749979,0,0,0,0.223606797749979
"MOP4","en","At 8:27 p.m. on December 8 , the battle began .",9,"4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4",3.92307692308,4,4,4,4,4,3,4,4,4,4,4,4,4,,,,,,,,13,0.277350098112615,0,0.353553390593274,0.288675134594813,0.0241612464651491
"MOP4","en","Cambodia , East Timor , Indonesia , Bangladesh , Burma , Nepal , India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam",14,"1, 3, 1, 2, 3, 1, 3, 2, 2, 1, 2, 4, 4, 2, 3",2.26666666667,1,3,1,2,3,1,3,2,2,1,2,4,4,2,3,,,,,,15,1.03279555898864,0.957427107756338,0.925820099772551,0.996204919895622,0.0591328692096933
"MOP4","en","Hispanic or Latino of any race were 1.5 % of the population .",11,"3, 4, 2, 2, 4, 2, 1, 4, 4, 4, 4, 3, 2, 4, 2, 4, 4",3.11764705882,3,4,2,2,4,2,1,4,4,4,4,3,2,4,2,4,4,,,,17,1.0537049480984,0.957427107756338,1.16496474502144,1.08362466945083,0.0153400195512943
"MOP4","en"," seven larches  ) is a town in Yamalo-Nenets Autonomous Okrug , Russia , located on the left bank of the Ob River , northwest of Salekhard .",22,"3, 3, 4, 4, 1, 1, 2, 4, 3, 2, 3, 2, 4, 3, 1, 2",2.625,3,3,4,4,1,1,2,4,3,2,3,2,4,3,1,2,,,,,16,1.08781125813871,0.577350269189626,1.28173988892331,1.07308673997732,0.0369089770508848
"MOP4","en","Thung Wa ( ) is a district (  Amphoe  ) of Satun Province , southern Thailand .",11,"2, 3, 3, 4, 1, 3, 3, 4, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3",2.66666666667,2,3,3,4,1,3,3,4,1,1,2,3,3,3,3,3,3,3,,,18,0.90748521297303,0.816496580927726,0.991031208965115,1.08711461300922,0.049941894783308
"MOP4","en"," The Emancipation of Mimi became Carey's highest-selling album in the US since  Daydream  ( 1995 ) .",14,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4",3.9375,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,,,,,16,0.25,0,0,0.288675134594813,0.0172612419124244
"MOP4","en","Common instruments today also include trumpets , horns and whistle .",9,"3, 3, 4, 3, 3, 4, 4, 4, 4, 2, 3, 4, 4, 4, 4, 3, 3",3.47058823529,3,3,4,3,3,4,4,4,4,2,3,4,4,4,4,3,3,,,,17,0.624264272846798,0.5,0.534522483824849,0.668557923421521,0.0156762005753867
"MOP4","en","She returned to compete at the Barcelona Olympics eight years later , placing fourth in the same event .",17,"4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.89473684211,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,19,0.458831467741124,1,0.707106781186548,0.577350269189626,0.0262397823315424
"MOP4","en","Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .",25,"4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2",3.75,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,,,,,16,0.577350269189626,0.5,0.353553390593274,0.288675134594813,0.310089027277201
"MOP4","en","This problem was circumvented by using another multipotent stem cell , termed pericytes , that are located within the blood vessels of skeletal muscle .",22,"4, 4, 4, 2, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4",3.71428571429,4,4,4,2,3,4,4,3,4,4,4,4,4,4,,,,,,,14,0.611249845502127,1,0.755928946018454,0.65133894727893,0.040089101776803
"MOP4","en","On the two-point conversion attempt Towson safety Jordan Dangerfield tipped a pass intended for Jamie Childers securing the win for the Towson Tigers .",23,"4, 3, 4, 3, 4, 3, 2, 4, 3, 4, 4, 4, 3, 3, 4, 2, 4",3.41176470588,4,3,4,3,4,3,2,4,3,4,4,4,3,3,4,2,4,,,,17,0.712287119900726,0.577350269189626,0.744023809142845,0.674199862463242,0.0723466464785412
"MOP4","en","Roughly 10-15 % of trees in open areas were snapped or uprooted by high winds .",14,"4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.94117647059,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,,,,17,0.242535625036333,0,0.353553390593274,0.288675134594813,0.0156632647108281
"MOP4","en","This is the first of two films Wishman made with Morgan , famous for her 73 inch bust .",17,"4, 3, 4, 2, 4, 3, 4, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4",3.47058823529,4,3,4,2,4,3,4,3,4,3,4,4,4,3,3,3,4,,,,17,0.624264272846798,0.957427107756338,0.744023809142845,0.674199862463242,0.0156762005753867
"MOP4","en","It is set near the site of the pre-reformation St.Mary's Chapel and has long been associated with pagan ritual practices .",20,"3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 3",3.58823529412,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,2,3,,,,17,0.618346942400842,0.5,0.517549169506766,0.452267016866645,0.160609234183779
"MOP4","en","The series is produced by television actor , Rahul Bhat and focuses on the life of physically challenged people .",18,"3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 2, 3, 2, 4",3.47058823529,3,4,4,4,4,4,4,4,3,3,4,3,4,2,3,2,4,,,,17,0.717430053979439,0.5,0.353553390593274,0.492365963917331,0.0774895805572549
"MOP4","en","The smaller temple to the northwest was sacred to Isis .",10,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,15,0,0,0,0,0
"MOP4","en","Elliott worked on  The Cookbook  with such producers as The Neptunes , Rich Harrison and Scott Storch .",16,"4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.93333333333,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,,,,,,15,0.258198889747161,0,0.353553390593274,0.288675134594813,0.0191512083654535
"MOP4","en","Post-war Japanese records , though , do not confirm a kill . ",8,"2, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 3, 2, 3, 4, 4, 3, 4",3.44444444444,2,4,4,3,3,4,4,4,3,4,4,3,2,3,4,4,3,4,,,18,0.704792186494566,0.957427107756338,0.755928946018454,0.674199862463242,0.0226462415986073
"MOP4","en","However , some Muslim Tigrinya speakers are known instead as Jeberti .",10,"4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 3, 2, 1, 1, 2, 3, 4",3.11111111111,4,4,4,4,4,3,4,3,4,3,3,3,2,1,1,2,3,4,,,18,1.02261998512983,0,0.462910049886276,0.514928650544437,0.0400025568231781
"MOP4","en","The skulls were hand-crafted and required a lot of preparation , so it was one of the first things started for the episode's production .",23,"4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4",3.76470588235,4,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,4,,,,17,0.437237316097603,0,0.462910049886276,0.452267016866645,0.0205003921194604
"MOP4","en","Upon arriving in Rome , Yancey and Williams were met with crowds “almost as fervent ” as those greeting Lindbergh in Paris .",19,"4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.94444444444,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,18,0.235702260395516,0.5,0.353553390593274,0.288675134594813,0.0142977396044842
"MOP4","en","The landslide causes are the reasons that a landslide occurred in that location and at that time .",17,"2, 2, 2, 4, 3, 4, 2, 2, 1, 4, 2, 1, 2, 3, 3, 1",2.375,2,2,2,4,3,4,2,2,1,4,2,1,2,3,3,1,,,,,16,1.02469507659596,1,0.916125381312904,1.08362466945083,0.00834521903359819
"MOP4","en","What is known about Sebuktigin is that he was of Turkic origin .",12,"4, 3, 4, 4, 4, 2, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4",3.6875,4,3,4,4,4,2,4,4,4,4,4,3,3,4,4,4,,,,,16,0.602079728939615,0.5,0.744023809142845,0.65133894727893,0.0312439648370361
"MOP4","en","Dongola is a village in Union County , Illinois , United States .",10,"4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.94117647059,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,17,0.242535625036333,0.5,0.353553390593274,0.288675134594813,0.0156632647108281
"MOP4","en","High calcium carbonate levels combined with natural sea salt made the sand valuable to farmers as an alkaline fertiliser when mixed with manure .",23,"4, 4, 3, 4, 4, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4",3.70588235294,4,4,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,,,,17,0.469668218313862,0.5,0.462910049886276,0.514928650544437,0.0182818181604045
"MOP4","en","This decoration had the distinction of being conferred exclusively to females until 1976 .",13,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2",3.76470588235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,,,,17,0.664211164155071,0,0,0,0.664211164155071
"MOP4","en","All of the roughly 220 species are marine and mostly bottom-dwelling , some at great depths .",15,"4, 2, 4, 4, 2, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3",3.375,4,2,4,4,2,4,4,3,4,4,3,3,4,3,3,3,,,,,16,0.718795288428261,1,0.916125381312904,0.792961461098759,0.0371336575901935
"MOP4","en","Alpheias baccalis is a species of snout moths in the genus  Alpheias  .",12,"3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 2",3.52631578947,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,2,,19,0.904827856717728,0.577350269189626,0.462910049886276,0.389249472080761,0.342532142179341
"MOP4","en","She was 2007/08 President of the National Conference of Democratic Mayors .",11,"3, 4, 3, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4",3.5625,3,4,3,4,4,4,3,4,4,3,3,4,4,3,3,4,,,,,16,0.51234753829798,0.577350269189626,0.517549169506766,0.514928650544437,0.00120505271511551
"MOP4","en","He is an acute ... and discriminat ... logician  with  the habitual coolness and caution  of the lawyer .",15,"3, 4, 4, 3, 1, 4, 3, 1, 3, 3, 1, 2, 1, 1, 2, 4",2.5,3,4,4,3,1,4,3,1,3,3,1,2,1,1,2,4,,,,,16,1.211060141639,0.577350269189626,1.24642345475822,1.15470053837925,0.0114395493652566
"MOP4","en","According to  Paris Match , Saifi claims to have been the head of the bodyguard of the Algerian defense minister Khaled Nezzar from 1990 to 1993 .",25,"3, 4, 4, 4, 2, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3",3.5625,3,4,4,4,2,4,4,4,3,4,3,3,4,4,4,3,,,,,16,0.629152869605896,0.5,0.744023809142845,0.674199862463242,0.0170533030529683
"MOP4","en","They also both played football for Monument Hill School , both as full backs .",13,"4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4",3.6,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,,,,,,15,0.50709255283711,0.5,0.517549169506766,0.522232967867094,0.0117819688256608
"MOP4","en","Johnny Hates Jazz is a British pop rock band , presently consisting of Clark Datchler ( songwriter , vocalist , keyboard player ) and Mike Nocito ( producer , engineer ) .",23,"4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4",3.75,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,,,,,16,0.447213595499958,0,0.353553390593274,0.492365963917331,0.0215936354385375
"MOP4","en","The per capita income for the county was $ 23,940 .",9,"4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.9375,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,,,,,16,0.25,0.5,0.353553390593274,0.288675134594813,0.0172612419124244
"MOP4","en","He met with his military advisors to discuss the feasibility of a rescue operation .",14,"4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4",3.92307692308,4,4,3,4,4,4,4,4,4,4,4,4,4,,,,,,,,13,0.277350098112615,0.5,0.353553390593274,0.288675134594813,0.0241612464651491
"MOP4","en","For many decades before digital technology became widespread , the scanned data was transmitted as analogue .",15,"4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 3, 4, 4, 3",3.75,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,3,,,,,16,0.577350269189626,0,0,0.577350269189626,0.0015839543322137
"MOP4","en","Council appointed the Division 4 Councillor John Whaley the Mayor .",10,"4, 2, 3, 2, 4, 4, 3, 2, 3, 3, 4, 4",3.16666666667,4,2,3,2,4,4,3,2,3,3,4,4,,,,,,,,,12,0.834847109936722,0.957427107756338,0.925820099772551,0.834847109936722,0.0183505290089958
"MOP4","en","In December 2009 , Panter became Chairman of Rambert Dance Company .",10,"4, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4",3.73333333333,4,3,3,4,4,4,4,3,4,4,4,4,4,3,4,,,,,,15,0.457737708217063,0.577350269189626,0.517549169506766,0.452267016866645,0.0192086985635488
"MOP4","en","From about 1800 BC on , the settlement of the area by Germanic peoples began .",14,"3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 4, 4, 4, 4, 1, 3, 4, 4",3.44444444444,3,4,4,3,4,3,3,4,3,3,4,4,4,4,1,3,4,4,,,18,0.783823376129674,0.577350269189626,0.534522483824849,0.522232967867094,0.0224023987001811
